Date,Lieu,Ville,Type,Prix,Artiste,Image
15 janv. 2023,THEATRE MONTDORY,BARENTIN,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,"""U CHOEUR DE LEMOTION""",https://static.ticketmaster.fr/static/images/vignettes/a_534641.gif
15 janv. 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - OPERA,69.3,MOZART : LES NOCES DE FIGARO,https://static.ticketmaster.fr/static/images/vignettes/a_533181.gif
15 janv. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,15.0,LE CLASSIQUE DU DIMANCHE - CARNAV(OC)AL,https://static.ticketmaster.fr/static/images/vignettes/a_532340.gif
15 janv. 2023,OCEANIS,PLOEMEUR,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,10.5,PIERRE BOUYER,https://static.ticketmaster.fr/static/images/vignettes/a_531890.gif
15 janv. 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE,https://static.ticketmaster.fr/static/images/vignettes/a_529254.gif
17 janv. 2023,CENTRE CULTUREL JULIOBONA,LILLEBONNE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,7.0,ORCHESTRE OPUS 76,https://static.ticketmaster.fr/static/images/vignettes/a_536208.gif
17 janv. 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - OPERA,69.3,MOZART : DON GIOVANNI,https://static.ticketmaster.fr/static/images/vignettes/a_533182.gif
17 janv. 2023,CITE DES CONGRES,NANTES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE- MOZART,https://static.ticketmaster.fr/static/images/vignettes/a_532042.gif
18 au 22 janv. 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - OPERA,69.3,COSI FAN TUTTE,https://static.ticketmaster.fr/static/images/vignettes/a_533185.gif
19 au 20 janv. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,MOZART LA CONCERTANTE,https://static.ticketmaster.fr/static/images/vignettes/a_533493.gif
20 janv. 2023,GRAND THEATRE DE CALAIS,CALAIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,ORCHESTRE NATIONAL DE LILLE,https://static.ticketmaster.fr/static/images/vignettes/a_534153.gif
20 janv. 2023,THEATRE DE SAINT-QUENTIN-EN-YVELINES,ST QUENTIN YVELINES CEDEX,CLASSIQUE ET OPERA - OPERA,14.0,PELLEAS ET MELISANDE,https://static.ticketmaster.fr/static/images/vignettes/a_525804.gif
20 janv. au 11 oct. 2023,THEATRE MUNICIPAL LE COLISEE,LENS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,9.5,QUATUOR LEONIS - ECLISSE TOTALE,https://static.ticketmaster.fr/static/images/vignettes/a_492947.gif
21 janv. 2023,SALLE POLYVALENTE,MAZERES LEZONS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,7.0,ORCHESTRE SYMPHONIQUE DU SUD OUEST,https://static.ticketmaster.fr/static/images/vignettes/a_543059.gif
21 janv. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,35.0,VOUS TROUVEZ CA CLASSIQUE - TCHAIKOVSKI,https://static.ticketmaster.fr/static/images/vignettes/a_532356.gif
22 janv. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,15.0,CREPUSCULES - ORCHESTRE LAMOUREUX,https://static.ticketmaster.fr/static/images/vignettes/a_540849.gif
22 janv. 2023,THEATRE PIERRE CRAVEY,LA TESTE DE BUCH,CLASSIQUE ET OPERA - OPERETTE,15.0,OPERETTES EN FETE,https://static.ticketmaster.fr/static/images/vignettes/a_530366.gif
24 au 28 janv. 2023,EGLISE SAINT-EPHREM,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,25.3,TCHAIKOVSKY- CHOPIN- CONCERT AUX CHANDELLES- HELENE RUSQUET,https://static.ticketmaster.fr/static/images/vignettes/s_149.gif
24 janv. 2023,ESPACE CARPEAUX Salle Saint Saens,COURBEVOIE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,LBIN DE LA SIMONE,https://static.ticketmaster.fr/static/images/vignettes/a_528246.gif
25 janv. 2023,CHAPELLE ROYALE,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,29.7,FELIX MENDELSSOHN,https://static.ticketmaster.fr/static/images/vignettes/a_533200.gif
25 janv. 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,142.0,CARTE BLANCHE A GUSTAVO DUDAMEL,https://static.ticketmaster.fr/static/images/vignettes/a_526067.gif
26 janv. 2023,RADIANT,CALUIRE ET CUIRE,CLASSIQUE ET OPERA - OPERA,23.0,CLAUDE DEBUSSY,https://static.ticketmaster.fr/static/images/vignettes/a_527608.gif
26 janv. au 24 fevr. 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,CLASSIQUE ET OPERA - OPERA,178.0,PETER GRIMES,https://static.ticketmaster.fr/static/images/vignettes/a_526078.gif
27 janv. 2023,PALAIS DES CONGRES ET DE LA CULTURE,LOUDEAC,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DE BRETAGNE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
27 janv. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,LI HIRECHE- FRANZ SCHUBERT- FRANZ LISZT,https://static.ticketmaster.fr/static/images/vignettes/a_536090.gif
27 janv. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,CHOPIN ET BEETHOVEN : SONATES,https://static.ticketmaster.fr/static/images/vignettes/a_533478.gif
28 janv. 2023,EGLISE SAINTE ELISABETH DE HONGRIE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,25.3,VIVALDI LES QUATRE SAISONS- ORCHESTRE LES VIOLONS DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_les-quatre-saisons-de-vivaldi.gif
28 janv. 2023,CAFE DE LA DANSE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,28.0,RIANA VAFADARI,https://static.ticketmaster.fr/static/images/vignettes/a_541809.gif
28 janv. 2023,EGLISE STELLA MATUTINA,ST CLOUD,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,10.0,PETITES MAINS SYMPHONIQUES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
28 janv. au 4 mars 2023,EGLISE SAINT GERMAIN DES PRES,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,44.0,VIVALDI : LES 4 SAISONS- LBINONI : adagio- Orchestre Les Solistes Français- Orchestre PARIS CLASSIK- VE MARIA DE CACCINI & SCHUBERT,https://static.ticketmaster.fr/static/images/vignettes/n_vivaldi-les-quatre-saisons.gif
28 janv. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,PHILIPPE ENTREMONT- BRAHMS,https://static.ticketmaster.fr/static/images/vignettes/a_536104.gif
28 au 31 janv. 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,45.1,MONTEVERDI : LE COURONNEMENT DE POPEE,https://static.ticketmaster.fr/static/images/vignettes/a_533204.gif
29 janv. 2023,EGLISE SAINT LOUIS EN L'ILE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,22.0,"VIVALDI CONCERTOS POUR MANDOLINES- ""SAISON MUSIQUE EN LÎLE""",https://static.ticketmaster.fr/static/images/vignettes/s_143.gif
29 janv. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,JEAN-PHILIPPE SYLVESTRE- BACH- MOZART,https://static.ticketmaster.fr/static/images/vignettes/a_536108.gif
29 janv. 2023,LA SCALA PARIS,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,31.8,MARIE-JOSEPHE JUDE,https://static.ticketmaster.fr/static/images/vignettes/a_527985.gif
31 janv. 2023,"GRANDE SALLE DU ""VINGT SEPT""",ROUILLAC,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,14.0,LE GRAND BALLET DE KIEV,https://static.ticketmaster.fr/static/images/vignettes/a_532429.gif
3 fevr. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,FRANCOIS-JOEL THIOLLIER- GEORGE GERSHWIN,https://static.ticketmaster.fr/static/images/vignettes/a_536118.gif
3 fevr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,30.0,FELIX MENDELSSOHN- ORCHESTRE DES CHAMPS ELYSEES,https://static.ticketmaster.fr/static/images/vignettes/a_532353.gif
4 fevr. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,PIERRE REACH- LUDWIG VAN BEETHOVEN,https://static.ticketmaster.fr/static/images/vignettes/a_536121.gif
4 fevr. 2023,VERSAILLES PALAIS DES CONGRES,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,30.0,JEAN-FRANCOIS ZYGEL,https://static.ticketmaster.fr/static/images/vignettes/a_534885.gif
4 fevr. 2023,O LAC,CHATEAUNEUF SUR ISERE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,19.0,OSYRA,https://static.ticketmaster.fr/static/images/vignettes/a_500419.gif
5 fevr. 2023,BOURSE DU TRAVAIL,LYON,CLASSIQUE ET OPERA - OPERETTE,9.0,LA ROUTE FLEURIE,https://static.ticketmaster.fr/static/images/vignettes/a_537373.gif
5 fevr. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,49.5,SAINT-SAENS- FANNY COTTENCON- NICOLAS BOYER-LEHMANN- JULIE ALCARAZ,https://static.ticketmaster.fr/static/images/vignettes/a_536140.gif
5 fevr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,15.0,"""CLASSIQUE DU DIMANCHE : SABINE ET SIMON LHISTOIRE DU PIANO""",https://static.ticketmaster.fr/static/images/vignettes/a_532336.gif
6 fevr. 2023,PALAIS NEPTUNE,TOULON,CLASSIQUE ET OPERA - RECITAL,27.2,FESTIVAL DE MUSIQUE DE TOULON- RENAUD CAPUCON,https://static.ticketmaster.fr/static/images/vignettes/a_533391.gif
8 fevr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,STABAT MATER DE PERGOLESE,https://static.ticketmaster.fr/static/images/vignettes/a_533489.gif
8 fevr. 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,ORCHESTRE NATIONAL MONTPELLIER,https://static.ticketmaster.fr/static/images/vignettes/a_529214.gif
10 au 18 fevr. 2023,ATHENEE THEATRE LOUIS-JOUVET,PARIS,CLASSIQUE ET OPERA - OPERA,30.8,ORPHEE ET EURYDICE,https://static.ticketmaster.fr/static/images/vignettes/a_538255.gif
10 fevr. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,JEAN-FRANCOIS ZYGEL,https://static.ticketmaster.fr/static/images/vignettes/a_536146.gif
10 fevr. au 10 mars 2023,Opera de Toulon,TOULON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,7.0,ENNEADE,https://static.ticketmaster.fr/static/images/vignettes/a_533190.gif
11 fevr. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,49.5,JACQUELINE BOURGES-MAUNOURY- CLAUDE DEBUSSY- ROBERT SCHUMANN- LAIN CARRE- CHOPIN,https://static.ticketmaster.fr/static/images/vignettes/a_536160.gif
12 fevr. 2023,MUSEE JACQUEMART-ANDRE,PARIS,CLASSIQUE ET OPERA - RECITAL,49.5,JEAN-NICOLAS DIATKINE,https://static.ticketmaster.fr/static/images/vignettes/a_536166.gif
15 au 16 fevr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,LE REQUIEM DE FAURE,https://static.ticketmaster.fr/static/images/vignettes/a_533477.gif
15 fevr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,39.0,BOND SYMPHONIQUE,https://static.ticketmaster.fr/static/images/vignettes/n_bond-symphonique.gif
16 fevr. 2023,AUDITORIUM CARCASSONNE,CARCASSONNE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,25.0,DE LA RHAPSODIE A LA SONATE,https://static.ticketmaster.fr/static/images/vignettes/a_529193.gif
18 fevr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,15.0,MADEMOISELLE IN PARIS - ORCHESTRE LAMOUREUX,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
18 fevr. 2023,SALLE CHRISTIAN CROQUET,LA GORGUE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,27.2,LES VIRTUOSES,https://static.ticketmaster.fr/static/images/vignettes/a_528815.gif
18 fevr. au 10 mars 2023,OPERA BASTILLE,PARIS,CLASSIQUE ET OPERA - OPERA,89.2,LUCIA DI LAMMERMOOR,https://static.ticketmaster.fr/static/images/vignettes/a_526049.gif
19 fevr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,ORCHESTRE NATIONAL DE BORDEAUX AQUITAINE- OPERA NATIONAL DE BORDEAUX,https://static.ticketmaster.fr/static/images/vignettes/a_533562.gif
19 fevr. 2023,"AUDITORIUM DU ""VINGT SEPT""",ROUILLAC,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,8.0,CLAIRE DESERT,https://static.ticketmaster.fr/static/images/vignettes/a_532386.gif
19 fevr. 2023,PALAIS DES FESTIVALS-THEATRE DEBUSSY,CANNES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,9.0,ROMEO ET JULIETTE,https://static.ticketmaster.fr/static/images/vignettes/a_527410.gif
24 fevr. 2023,ESPACE JEAN GABIN,CHAPONNAY,CLASSIQUE ET OPERA - OPERA,17.0,THE OPERA LOCOS,https://static.ticketmaster.fr/static/images/vignettes/n_the-opera-locos.gif
26 fevr. 2023,TEMPLE PROTESTANT DE ROYAN,ROYAN,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,21.0,"MENDELSSOHN- ""LORCHESTRE DE CHAMBRE DE TOULOUSE""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
26 fevr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - OPERA,30.2,LA TRAVIATA,https://static.ticketmaster.fr/static/images/vignettes/a_532834.gif
26 fevr. 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE,https://static.ticketmaster.fr/static/images/vignettes/a_529578.gif
27 fevr. au 5 mars 2023,OPERA COMIQUE,PARIS,CLASSIQUE ET OPERA - OPERA,33.0,"""LINONDATION""- JOEL POMMERAT- FRANCESCO FILIDEI",https://static.ticketmaster.fr/static/images/vignettes/a_539237.gif
28 fevr. 2023,CITE DES CONGRES,NANTES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,NTONIN DVORAK- ORCHESTRE NATIONAL DES PAYS DE LA LOIRE,https://static.ticketmaster.fr/static/images/vignettes/a_532034.gif
1 mars 2023,ESPACE CULTUREL LUCIEN MOUNAIX,BIGANOS,CLASSIQUE ET OPERA - OPERA,10.0,DIDON & ENEE REVISITED- OPERA NATIONAL DE BORDEAUX,https://static.ticketmaster.fr/static/images/vignettes/a_535521.gif
3 mars 2023,STUDIO DE L'ERMITAGE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,17.0,ESTHESIS,https://static.ticketmaster.fr/static/images/vignettes/a_541205.gif
4 mars 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,39.0,EMAJINARIUM,https://static.ticketmaster.fr/static/images/vignettes/a_538640.gif
5 mars 2023,PALAIS DES FESTIVALS-THEATRE DEBUSSY,CANNES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,9.0,"""TABLEAUX DUNE EXPOSITION""",https://static.ticketmaster.fr/static/images/vignettes/a_527411.gif
5 mars 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,34.5,MIDI MUSICAL,https://static.ticketmaster.fr/static/images/vignettes/a_526076.gif
7 mars 2023,GRANDE SALLE DES CROISADES,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,45.1,MADEMOISELLE DUVAL LES GENIES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
7 mars 2023,THEATRE DE SAINT-QUENTIN-EN-YVELINES,ST QUENTIN YVELINES CEDEX,CLASSIQUE ET OPERA - OPERA,14.0,CAFE LIBERTA,https://static.ticketmaster.fr/static/images/vignettes/a_525815.gif
8 mars 2023,CITE DES CONGRES,NANTES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE- FIEVRE LATINE,https://static.ticketmaster.fr/static/images/vignettes/a_532037.gif
9 au 19 mars 2023,THEATRE DES BOUFFES DU NORD,PARIS,CLASSIQUE ET OPERA - OPERA,24.2,MELISANDE,https://static.ticketmaster.fr/static/images/vignettes/a_533436.gif
10 mars 2023,THEATRE OLYMPE DE GOUGES,MONTAUBAN,CLASSIQUE ET OPERA - OPERA,25.0,NO(S) DAMES,https://static.ticketmaster.fr/static/images/vignettes/a_539044.gif
10 mars 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,24.2,MONDONVILLE : LE CARNAVAL DU PARNASSE,https://static.ticketmaster.fr/static/images/vignettes/a_534308.gif
11 mars 2023,THEATRE MUNICIPAL,TOURCOING,CLASSIQUE ET OPERA - OPERA,12.0,MONDONVILLE : LE CARNAVAL DU PARNASSE,https://static.ticketmaster.fr/static/images/vignettes/a_543475.gif
11 mars 2023,THEATRE LE PARNASSE,MIMIZAN,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,17.0,"""MOZART LENCHANTEUR""",https://static.ticketmaster.fr/static/images/vignettes/a_535243.gif
11 mars 2023,CHAPELLE ROYALE,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,29.7,LULLY : TE DEUM,https://static.ticketmaster.fr/static/images/vignettes/a_534339.gif
11 mars au 9 avr. 2023,OPERA BASTILLE,PARIS,CLASSIQUE ET OPERA - OPERA,128.5,HAMLET,https://static.ticketmaster.fr/static/images/vignettes/a_526046.gif
13 mars 2023,PALAIS NEPTUNE,TOULON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,27.2,FESTIVAL DE MUSIQUE DE TOULON- LA NUIT TRANSFIGUREE,https://static.ticketmaster.fr/static/images/vignettes/a_533387.gif
16 mars 2023,THEATRE MUNICIPAL,TOURCOING,CLASSIQUE ET OPERA - OPERA,12.0,LA PETITE MESSE SOLENNELLE DE ROSSINI,https://static.ticketmaster.fr/static/images/vignettes/a_543470.gif
16 au 26 mars 2023,OPERA COMIQUE,PARIS,CLASSIQUE ET OPERA - OPERA,27.5,LE BOURGEOIS GENTILHOMME- LULLY-MOLIERE : LE BOURGEOIS GENTILHOMME,https://static.ticketmaster.fr/static/images/vignettes/a_539239.gif
17 au 19 mars 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,45.1,PURCELL : DIDON ET ENEE,https://static.ticketmaster.fr/static/images/vignettes/a_537115.gif
17 mars 2023,CENTRE CULTUREL DES CARMES,LANGON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,15.0,"""MOZART LENCHANTEUR""",https://static.ticketmaster.fr/static/images/vignettes/a_527942.gif
18 mars 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,CCENTUS 30 ANS,https://static.ticketmaster.fr/static/images/vignettes/a_533496.gif
18 mars 2023,Théâtre Coluche,PLAISIR,CLASSIQUE ET OPERA - OPERA,30.8,LA TRAVIATA,https://static.ticketmaster.fr/static/images/vignettes/n_la-traviata.gif
19 mars 2023,EGLISE SAINT LOUIS EN L'ILE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,18.0,"CHOPIN BASHA SLAVINSKA ACCORDÉON- ""SAISON MUSIQUE EN LÎLE""",https://static.ticketmaster.fr/static/images/vignettes/s_143.gif
19 mars 2023,PETIT GALLI,SANARY SUR MER,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,"""TTENTION CHEFS DOEUVRE !""",https://static.ticketmaster.fr/static/images/vignettes/a_531235.gif
19 mars 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE,https://static.ticketmaster.fr/static/images/vignettes/a_529582.gif
20 mars 2023,GALERIE DES GLACES,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,49.5,RECITAL SAMUEL MARINO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
21 mars 2023,CITE DES CONGRES,NANTES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE- SOMMET DU ROMANTISME,https://static.ticketmaster.fr/static/images/vignettes/a_532043.gif
22 mars 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,RAVEL A QUATRE MAINS,https://static.ticketmaster.fr/static/images/vignettes/a_533488.gif
23 au 26 mars 2023,LE CARRE SEVIGNE,CESSON SEVIGNE,CLASSIQUE ET OPERA - OPERA,30.2,COSI FAN TUTTE,https://static.ticketmaster.fr/static/images/vignettes/a_542300.gif
23 mars au 1 avr. 2023,ATHENEE THEATRE LOUIS-JOUVET,PARIS,CLASSIQUE ET OPERA - OPERA,30.8,LA PETITE MESSE SOLENNELLE,https://static.ticketmaster.fr/static/images/vignettes/a_538416.gif
23 mars 2023,AUDITORIUM CARCASSONNE,CARCASSONNE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,25.0,THIBAUT GARCIA,https://static.ticketmaster.fr/static/images/vignettes/a_529194.gif
25 mars 2023,SCENE BEAUSEJOUR,CHATELAILLON PLAGE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,ORCHESTRE DE CHAMBRE NOUVELLE AQUITAINE,https://static.ticketmaster.fr/static/images/vignettes/a_530931.gif
25 mars au 16 avr. 2023,OPERA BASTILLE,PARIS,CLASSIQUE ET OPERA - OPERA,100.5,NIXON IN CHINA,https://static.ticketmaster.fr/static/images/vignettes/a_526054.gif
26 mars 2023,EGLISE SAINT LOUIS EN L'ILE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,21.0,"QUINTETTE DE CUIVRES DES 4 VENTS- ""SAISON MUSIQUE EN LÎLE""",https://static.ticketmaster.fr/static/images/vignettes/s_143.gif
26 mars 2023,THEATRE  LA COLONNE-SCENES ET CINES,MIRAMAS,CLASSIQUE ET OPERA - OPERA,16.0,LA TRAVIATA,https://static.ticketmaster.fr/static/images/vignettes/a_535326.gif
26 mars 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,17.0,ORCHESTRE PASDELOUP- PIOTR ILITCH TCHAIKOVSKI- FRANZ LISZT- ELZBIETA SIKORAZ,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
26 mars 2023,OCEANIS,PLOEMEUR,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,10.5,MARILYN CLEMENT,https://static.ticketmaster.fr/static/images/vignettes/a_531892.gif
26 mars 2023,SALLE POLYVALENTE,BOURGOIN JALLIEU,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,19.0,OSYRA,https://static.ticketmaster.fr/static/images/vignettes/a_530574.gif
26 mars 2023,L'ASTRADA,MARCIAC,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,10.0,FULL SOLO- PAUL LAY,https://static.ticketmaster.fr/static/images/vignettes/a_529623.gif
26 mars 2023,LE FORUM,FREJUS,CLASSIQUE ET OPERA - OPERA,33.2,COSI FAN TUTTE,https://static.ticketmaster.fr/static/images/vignettes/a_528551.gif
26 mars 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,34.5,MIDI MUSICAL,https://static.ticketmaster.fr/static/images/vignettes/a_526075.gif
30 mars 2023,LE SEMAPHORE,TREBEUDEN,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,16.0,ORCHESTRE NATIONAL DE BRETAGNE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
30 mars 2023,ESPACE CARPEAUX Salle Saint Saens,COURBEVOIE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,24.2,"""ORCHESTRE NATIONAL DILE DE FRANCE""",https://static.ticketmaster.fr/static/images/vignettes/a_528301.gif
31 mars 2023,THEATRE MUNICIPAL,TOURCOING,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,MOZART,https://static.ticketmaster.fr/static/images/vignettes/a_543460.gif
31 mars au 4 avr. 2023,SUMMUM,GRENOBLE,CLASSIQUE ET OPERA - OPERA,30.2,TURANDOT,https://static.ticketmaster.fr/static/images/vignettes/s_526.gif
31 mars 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,CLASSIQUE ET OPERA - OPERA,36.0,TURANDOT,https://static.ticketmaster.fr/static/images/vignettes/a_529225.gif
1 au 2 avr. 2023,LE PALIO,BOULAZAC ISLE MANOIRE,CLASSIQUE ET OPERA - OPERA,20.0,LA TRAVIATA,https://static.ticketmaster.fr/static/images/vignettes/n_la-traviata.gif
1 avr. 2023,CHAPELLE ROYALE,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,29.7,CHARPENTIER : LECONS DES TENEBRES,https://static.ticketmaster.fr/static/images/vignettes/a_537204.gif
1 avr. 2023,Opera de Toulon,TOULON,CLASSIQUE ET OPERA - MUSIQUE ET CHANT SACRE,7.0,FESTIVAL DE MUSIQUE DE TOULON- NUIT DU PIANO- UN PIANO ROMANTIQUE,https://static.ticketmaster.fr/static/images/vignettes/a_533463.gif
