Date,Lieu,Ville,Type,Prix,Artiste,Image
27 au 29 janv. 2023,SALLE ALIZE,GUIPAVAS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,8.0,11EME FESTIVAL DE MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_536206.gif
11 fevr. 2023,LE CORUM-OPERA BERLIOZ,MONTPELLIER,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
21 au 22 fevr. 2023,ZENITH DE CAEN,CAEN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/n_holiday-on-ice-supernova.gif
11 au 12 mars 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
12 mars 2023,ZENITH DE NANCY,MAXEVILLE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
15 mars 2023,ZENITH DE DIJON,DIJON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
1 avr. 2023,LE CORUM,MONTPELLIER,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,32.0,BERNARD WERBER,https://static.ticketmaster.fr/static/images/vignettes/a_538474.gif
1 avr. 2023,HALLE TONY GARNIER,LYON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,39.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
2 avr. 2023,LE PHARE,CHAMBERY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
25 au 26 avr. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/n_holiday-on-ice-supernova.gif
14 mai 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
2 juin 2023,L'EMC2,ST GREGOIRE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,37.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
17 au 18 juin 2023,LES FOLIES BERGERE,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,15.0,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
25 nov. 2023,CENTRE ATHANOR,MONTLUCON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,FESTIVAL MONDIAL DE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-mondial-de-la-magie.gif
7 dec. 2023,ZENITH DE TOULON,TOULON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,34.0,DISNEY 100 ANS,https://static.ticketmaster.fr/static/images/vignettes/n_disney-100-ans.gif
27 janv. 2024,ARKEA ARENA,FLOIRAC,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,LORS ON DANSE,https://static.ticketmaster.fr/static/images/vignettes/n_alors-on-danse.gif
21 janv. au 21 mars 2023,LE SPLENDID,ST QUENTIN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
21 au 22 janv. 2023,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - MAGIE,25.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
22 janv. 2023,THEATRE DE LA FLEURIAYE,CARQUEFOU,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
28 au 29 janv. 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,29.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
10 fevr. 2023,PALAIS DES CONGRES,LE TOUQUET PARIS PLAGE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,29.0,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
19 fevr. 2023,ARCADIUM,ANNECY,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
24 au 26 fevr. 2023,L'AMPHITHEATRE,LYON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
4 au 5 mars 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,15.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
31 mars 2023,MAISON DES SPORTS,CLERMONT FERRAND,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,HARLEM GLOBETROTTERS,https://static.ticketmaster.fr/static/images/vignettes/n_harlem-globetrotters.gif
2 avr. 2023,ESPACE ENCAN,LA ROCHELLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
5 avr. 2023,LE SPOT,MACON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/a_518536.gif
6 avr. 2023,ARENA LOIRE,TRELAZE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,HARLEM GLOBETROTTERS,https://static.ticketmaster.fr/static/images/vignettes/n_harlem-globetrotters.gif
13 avr. 2023,ZENITH DE PAU,PAU,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
18 au 19 avr. 2023,LES ARENES DE METZ,METZ,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/n_holiday-on-ice-supernova.gif
29 au 30 avr. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/a_500132.gif
13 au 14 mai 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - MAGIE,29.0,ERIC ANTOINE,https://static.ticketmaster.fr/static/images/vignettes/a_542336.gif
9 dec. 2023,LE TRIANON,PARIS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,25.0,IRNADETTE,https://static.ticketmaster.fr/static/images/vignettes/a_542340.gif
28 dec. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,34.0,DISNEY 100 ANS,https://static.ticketmaster.fr/static/images/vignettes/n_disney-100-ans.gif
6 au 7 avr. 2024,ZENITH NANTES METROPOLE,ST HERBLAIN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
20 avr. 2024,GALAXIE,AMNEVILLE LES THERMES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
15 sept. 2022 au 2 avr. 2023,THEATRE DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,LES PRODUCTEURS- LEXIS MICHALIK- MEL BROOKS,https://static.ticketmaster.fr/static/images/vignettes/a_527632.gif
18 oct. 2022 au 2 avr. 2023,THEATRE ZINGARO,AUBERVILLIERS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE EQUESTRE,43.0,"""CABARET DE LEXIL""",https://static.ticketmaster.fr/static/images/vignettes/a_528728.gif
4 nov. au 31 dec. 2022,LA NOUVELLE COMEDIE,NICE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,42.5,JAY KYNESIOS,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
18 mars 2023,GARE DU MIDI,BIARRITZ,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,32.2,STORIES- RB DANCE COMPANY,https://static.ticketmaster.fr/static/images/vignettes/a_529542.gif
18 mars 2023,AXONE,MONTBELIARD,SPECTACLE ET COMEDIE MUSICALE - MAGIE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
18 mars 2023,ARCADIUM,ANNECY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,55.0,THE SOUND OF U2,https://static.ticketmaster.fr/static/images/vignettes/n_the-sound-of-u2.gif
25 mars 2023,ARCADIUM,ANNECY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
16 avr. 2023,LE PHARE,CHAMBERY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,HARLEM GLOBETROTTERS,https://static.ticketmaster.fr/static/images/vignettes/n_harlem-globetrotters.gif
22 oct. 2023,AUDITORIUM 800,NANTES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,24.0,LES COMEDIES MUSICALES - LE GRAND SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
25 nov. 2023,ARKEA ARENA,FLOIRAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,34.0,DISNEY 100 ANS,https://static.ticketmaster.fr/static/images/vignettes/n_disney-100-ans.gif
30 sept. 2022 au 23 juin 2023,CASINO,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,38.0,U RYTHME DE NOS REVES,https://static.ticketmaster.fr/static/images/vignettes/a_526785.gif
30 sept. 2022 au 23 juin 2023,CASINO,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,75.0,U RYTHME DE NOS REVES,https://static.ticketmaster.fr/static/images/vignettes/a_526735.gif
12 oct. 2022 au 22 mars 2023,BOBINO,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,25.0,JOSEPHINE BAKER LE MUSICAL,https://static.ticketmaster.fr/static/images/vignettes/a_533349.gif
3 nov. 2022 au 9 juil. 2023,LE THEATRE LIBRE,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE TRADITIONNEL,27.0,TUTU,https://static.ticketmaster.fr/static/images/vignettes/a_530473.gif
31 dec. 2022,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,38.0,LA NUIT DU REVEILLON,https://static.ticketmaster.fr/static/images/vignettes/a_529839.gif
22 janv. 2023,ESPACE AVEL-VOR,PLOUGASTEL DAOULAS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
26 au 29 janv. 2023,LE SCARABEE,RIORGES,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,37.0,"""LES BODINS""",https://static.ticketmaster.fr/static/images/vignettes/n_les-bodin-s-grandeur-nature.gif
28 au 29 janv. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
2 fevr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
2 fevr. 2023,ZENITH D'ORLEANS,ORLEANS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
4 fevr. 2023,ZENITH DE DIJON,DIJON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
11 fevr. 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.5,RNAUD ASKOY,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
12 fevr. 2023,ALPILIUM,ST REMY DE PROVENCE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
18 fevr. 2023,ZENITH DE DIJON,DIJON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
10 mars 2023,CHAPITO,MONDORF LES BAINS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,51.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
11 mars 2023,REIMS ARENA,REIMS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
14 au 15 mars 2023,LE PHARE,CHAMBERY,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/n_holiday-on-ice-supernova.gif
18 mars 2023,ESTEREL ARENA,ST RAPHAEL,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,27.2,GOLDMEN,https://static.ticketmaster.fr/static/images/vignettes/a_541818.gif
26 mars 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,25.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/a_517734.gif
31 mars 2023,SALLE LAUGA,BAYONNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,20.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
7 avr. 2023,LE PONANT,PACE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,45.0,LES COMEDIES MUSICALES - LE GRAND SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
12 avr. 2023,GARE DU MIDI,BIARRITZ,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
15 avr. 2023,LA NEF,ANZIN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
22 avr. 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,35.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
3 juin 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
24 juin 2023,LA BARROISE,BAR LE DUC,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,51.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/a_483784.gif
25 au 29 juil. 2023,LE VALLON,LANDIVISIAU,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,COEUR DE BRETAGNE,https://static.ticketmaster.fr/static/images/vignettes/n_coeur-de-bretagne.gif
31 dec. 2022,GARE DU MIDI,BIARRITZ,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,32.2,LE GRAND CABARET DE LA ST SYLVESTRE,https://static.ticketmaster.fr/static/images/vignettes/a_529517.gif
14 janv. 2023,L'ARVORIK,LESNEVEN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,7.0,FREDERIC FROMET,https://static.ticketmaster.fr/static/images/vignettes/a_534220.gif
15 janv. 2023,CENTRE CULTUREL PIERRE MESSMER,ST AVOLD,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.2,DANI LARY,https://static.ticketmaster.fr/static/images/vignettes/a_536243.gif
16 au 17 janv. 2023,LE 13EME ART,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.0,"""LODYSSEE DHIPPO""",https://static.ticketmaster.fr/static/images/vignettes/a_537838.gif
21 janv. 2023,ANOVA,ALENCON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
26 janv. au 5 fevr. 2023,THEATRE DU CENTAURE,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,13.0,BIENNALE INTERNATIONALE DES ARTS DU CIRQUE,https://static.ticketmaster.fr/static/images/vignettes/a_539084.gif
3 fevr. 2023,CARRE DES DOCKS,LE HAVRE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.0,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
11 fevr. au 25 avr. 2023,PALAIS DES CONGRES TOURS,TOURS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,69.0,SHEN YUN,https://static.ticketmaster.fr/static/images/vignettes/a_530631.gif
26 fevr. 2023,LA BOISERIE,MAZAN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,14.0,LE PETIT BAL DES ZEMOTIONS,https://static.ticketmaster.fr/static/images/vignettes/a_533678.gif
28 fevr. au 1 mars 2023,ZENITH LIMOGES METROPOLE,LIMOGES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/a_500282.gif
11 mars 2023,AUDITORIUM MEGACITE,AMIENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
12 mars 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,39.0,SUZANNE VEGA,https://static.ticketmaster.fr/static/images/vignettes/n_suzanne-vega.gif
19 avr. 2023,LE PALIO,BOULAZAC ISLE MANOIRE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,HARLEM GLOBETROTTERS,https://static.ticketmaster.fr/static/images/vignettes/n_harlem-globetrotters.gif
12 mai 2023,CHAUDEAU,LUDRES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,33.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
4 juin 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,39.0,ZACK ET STAN,https://static.ticketmaster.fr/static/images/vignettes/a_535466.gif
20 oct. au 31 dec. 2023,THEATRE DU CHATELET,PARIS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,39.9,WEST SIDE STORY,https://static.ticketmaster.fr/static/images/vignettes/a_541908.gif
2 au 3 dec. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
8 dec. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,34.0,DISNEY 100 ANS,https://static.ticketmaster.fr/static/images/vignettes/n_disney-100-ans.gif
21 fevr. 2021 au 7 juin 2023,ESPACE CARAT GRAND ANGOULEME,ISLE D'ESPAGNAC,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.0,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,ANSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,64.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532132.gif
9 oct. 2022 au 3 mars 2023,THEATRE DES VARIETES,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,17.0,"""LES MYSTERIEUSES CITES DOR""",https://static.ticketmaster.fr/static/images/vignettes/a_525201.gif
18 nov. 2022 au 26 mars 2023,REIMS ARENA,REIMS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
26 nov. 2022 au 3 fevr. 2023,LIDO 2 PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,29.0,CABARET- ROBERT CARSEN- JOE MASTEROFF- JOHN KANDER- FRED EBB,https://static.ticketmaster.fr/static/images/vignettes/a_535523.gif
14 au 22 janv. 2023,THEATRE MOLIERE,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,15.0,LA MAGIE DES LOUSTIKS- FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_525777.gif
14 janv. 2023,PALAIS DES CONGRES TOURS,TOURS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,31.5,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
16 janv. 2023,LA COUPOLE,ST LOUBES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS- COMPAGNIE TRABUCCO,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
20 au 22 janv. 2023,HALLE TONY GARNIER,LYON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,35.0,"""LES BODINS""",https://static.ticketmaster.fr/static/images/vignettes/n_les-bodin-s-grandeur-nature.gif
28 janv. 2023,CABARET LE MIRAGE,MEZOS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,LA FIESTA MEXICAINE,https://static.ticketmaster.fr/static/images/vignettes/a_521531.gif
29 janv. 2023,LE BASCALA,BRUGUIERES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,LA FIESTA MEXICAINE,https://static.ticketmaster.fr/static/images/vignettes/n_la-fiesta-mexicaine.gif
1 fevr. 2023,ZENITH D'AMIENS,AMIENS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
4 fevr. 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,36.0,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
4 fevr. 2023,PALAIS DES CONGRES,DIGNE LES BAINS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
4 fevr. 2023,ZENITH,ST ETIENNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
4 fevr. 2023,ZENITH DE CAEN,CAEN,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
9 fevr. 2023,BREST ARENA,BREST,SPECTACLE ET COMEDIE MUSICALE - MAGIE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
10 fevr. 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,29.0,CLARA OULALA,https://static.ticketmaster.fr/static/images/vignettes/n_clara-oulala.gif
12 fevr. 2023,AMPHITEA,ANGERS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
12 fevr. 2023,PALAIS DES CONGRES DU FUTUROSCOPE,CHASSENEUIL DU POITOU,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.5,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
16 fevr. 2023,ANTARES,LE MANS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
17 fevr. 2023,PALAIS DES CONGRES TOURS,TOURS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
18 fevr. 2023,ZENITH LIMOGES METROPOLE,LIMOGES,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
18 fevr. 2023,PALAIS DES CONGRES,PERPIGNAN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.5,RNAUD ASKOY,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
21 fevr. 2023,CASINO DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,30.9,WEIRD AL YANKOVIC- EMO PHILIPS,https://static.ticketmaster.fr/static/images/vignettes/a_539557.gif
22 fevr. au 4 mars 2023,LE 13EME ART,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,PETIT OURS BRUN,https://static.ticketmaster.fr/static/images/vignettes/a_543229.gif
1 mars 2023,SCENEO,LONGUENESSE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
3 mars 2023,PASINO PARTOUCHE LA GRANDE MOTTE,LA GRANDE MOTTE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,30.0,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
